MIN;AVG;MAX
5;51;88
22;57;82
17;60;82
26;60;74
26;61;75
25;60;75
32;60;69
23;58;68
28;57;68
7;55;67
28;53;65
29;46;62
27;47;65
28;46;68
20;57;69
34;59;70
6;57;69
26;53;69
27;58;69
27;59;70
37;60;71
20;51;68
30;50;70
12;53;72
18;46;63
19;49;64
24;53;65
6;56;85
22;53;81
33;62;85
31;62;85
40;63;76
26;62;76
39;64;76
33;61;76
37;62;74
32;60;73
38;62;76
26;62;75
22;60;74
32;53;71
33;62;75
38;62;75
34;61;74
33;60;70
31;59;70
30;59;68
23;54;65
26;49;67
33;52;66
29;41;69
23;55;70
32;60;69
20;56;69
5;55;68
31;55;70
26;55;71
19;45;68
34;59;72
17;51;64
17;45;63
16;53;64
6;37;60
18;34;58
16;29;45
12;37;65
18;56;65
23;53;65
15;53;65
22;51;63
22;55;65
20;55;65
11;41;64
12;31;62
12;54;65
9;47;61
23;53;63
24;55;62
29;57;64
27;56;64
28;56;65
27;52;70
36;61;74
37;62;74
33;58;66
34;57;65
32;57;61
33;58;66
31;58;65
31;57;62
33;57;61
32;57;62
32;57;62
33;53;60
34;58;70
34;61;74
37;60;74
32;57;61
32;57;61
33;56;63
33;57;65
33;57;61
36;62;75
33;58;75
32;56;62
32;58;68
36;59;67
32;53;65
31;54;58
32;54;59
29;54;60
32;54;59
31;53;60
31;54;61
30;53;59
33;53;59
28;52;58
28;55;66
34;60;67
30;59;66
33;59;68
34;60;67
12;58;68
34;61;69
33;59;70
36;60;68
32;58;67
34;59;67
33;58;68
34;56;64
31;56;64
31;58;65
34;60;66
34;58;65
25;57;65
34;58;66
34;58;64
30;59;65
30;58;66
35;58;65
34;59;66
34;57;65
31;57;64
30;55;63
28;57;65
31;54;62
31;58;64
31;57;64
31;59;65
29;57;65
31;56;64
33;56;64
30;54;62
31;57;65
32;56;64
30;57;65
32;55;64
31;58;64
31;55;65
31;58;65
34;58;66
35;59;66
33;57;65
32;58;66
34;59;66
32;58;66
32;59;66
34;59;66
35;58;65
35;60;66
32;57;65
35;58;65
33;56;65
35;58;65
30;55;64
36;57;65
32;54;63
33;55;65
32;55;64
27;52;61
30;56;74
30;55;73
36;54;69
29;61;73
31;58;72
32;54;63
31;57;64
28;56;64
32;51;61
27;51;59
